,Quote,Genre,Category
48,"“Mario, what do you get when you cross an insomniac, an unwilling agnostic and a dyslexic?""""I give.""""You get someone who stays up all night torturing himself mentally over the question of whether or not there's a dog.”","agnosticism,dogs,dyslexia,god,humor,insomnia,pain",God
49,"“Throughout life people will make you mad, disrespect you and treat you bad. Let God deal with the things they do, cause hate in your heart will consume you too.”","forgiveness,god,hate,life,people",God
50,"“Look for God, suggests my Guru. Look for God like a man with his head on fire looks for water.”","god,religion",God
51,“I do not believe in God and I am not an atheist.”,"atheism,god,religion",God
52,"“And out of that hopeless attempt has come nearly all that we call human history—money, poverty, ambition, war, prostitution, classes, empires, slavery—the long terrible story of man trying to find something other than God which will make him happy.”","c-s-lewis,god,human,inspirational,mere-christianity,religious,slavery",God
53,“God is a comedian playing to an audience that is too afraid to laugh.”,"god,voltaire",God
54,"“Because here's something else that's weird but true: in the day-to day trenches of adult life, there is actually no such thing as atheism. There is no such thing as not worshipping. Everybody worships. The only choice we get is what to worship. And the compelling reason for maybe choosing some sort of god or spiritual-type thing to worship—be it JC or Allah, be it YHWH or the Wiccan Mother Goddess, or the Four Noble Truths, or some inviolable set of ethical principles—is that pretty much anything else you worship will eat you alive. If you worship money and things, if they are where you tap real meaning in life, then you will never have enough, never feel you have enough. It's the truth. Worship your body and beauty and sexual allure and you will always feel ugly. And when time and age start showing, you will die a million deaths before they finally grieve you. On one level, we all know this stuff already. It's been codified as myths, proverbs, clichés, epigrams, parables; the skeleton of every great story. The whole trick is keeping the truth up front in daily consciousness.”","atheism,god,idols,worship",God
55,“All that you touchYou Change.All that you ChangeChanges you.The only lasting truthis Change.Godis Change.”,"change,god",God
56,"“Greed is your god, Kaz.""He almost laughed at that. ""No, Inej. Greed bows to me. It is my servant and my lever.”","god,greed,kaz-brekker",God
57,"“Now it is such a bizarrely improbable coincidence that anything so mind-bogglingly useful could have evolved purely by chance that some thinkers have chosen to see it as the final and clinching proof of the non-existence of God.The argument goes something like this: ""I refuse to prove that I exist,'"" says God, ""for proof denies faith, and without faith I am nothing.""""But,"" says Man, ""The Babel fish is a dead giveaway, isn't it? It could not have evolved by chance. It proves you exist, and so therefore, by your own arguments, you don't. QED.""""Oh dear,"" says God, ""I hadn't thought of that,"" and promptly vanishes in a puff of logic.""Oh, that was easy,"" says Man, and for an encore goes on to prove that black is white and gets himself killed on the next zebra crossing.”","creation,god,h2g2,hitchhiker-s-guide,logic,man,rationalism",God
58,“Joy is the infallible sign of the presence of God.”,"god,joy",God
59,"“Because God is never cruel, there is a reason for all things. We must know the pain of loss; because if we never knew it, we would have no compassion for others, and we would become monsters of self-regard, creatures of unalloyed self-interest. The terrible pain of loss teaches humility to our prideful kind, has the power to soften uncaring hearts, to make a better person of a good one.”","death,god,loss,purpose,understanding",God
60,"“I see in the fight club the strongest and smartest men who've ever lived. I see all this potential and I see squandering. God damn it, an entire generation pumping gas, waiting tables, slaves with white collars, advertising has us chasing cars and clothes, working jobs we hate so we can buy shit we don't need. We're the middle children of the history man, no purpose or place, we have no Great war, no Great depression, our great war is a spiritual war, our great depression is our lives, we've been all raised by television to believe that one day we'd all be millionaires and movie gods and rock stars, but we won't and we're slowly learning that fact. and we're very very pissed off.”","god,nihilism,space-monkeys,tyler-durden",God
61,“It is when we notice the dirt that God is most present in us; it is the very sign of His presence.”,"god,religion",God
62,"“His hands are holding my cheeks, and he pulls back just to look me in the eye and his chest is heaving and he says, ""I think,"" he says, ""my heart is going to explode,"" and I wish, more than ever, that I knew how to capture moments like these and revisit them forever. Because this.This is everything.”","ahhhh,god,ignite,ignite-me,juliette,love,oh,ohgod,sexy,warner",God
63,"“Listen to God with a broken heart. He is not only the doctor who mends it, but also the father who wipes away the tears.”","broken,broken-hearts,comforting,crying,doctor,father,god,healing,heart,heartbreak,heavenly-father,hurt,listen,listening,loss,pain,recovery,tears",God
64,"“We know that God is everywhere; but certainly we feel His presence most when His works are on the grandest scale spread before us; and it is in the unclouded night-sky, where His worlds wheel their silent course, that we read clearest His infinitude, His omnipotence, His omnipresence.”","god,nature",God
65,"“When one person suffers from a delusion, it is called insanity. When many people suffer from a delusion it is called a Religion.”","atheism,god,religion",God
66,"“And if there were a God, I think it very unlikely that He would have such an uneasy vanity as to be offended by those who doubt His existence”","god,religion",God
67,“Let us never forget to pray. God lives. He is near. He is real. He is not only aware of us but cares for us. He is our Father. He is accessible to all who will seek Him.”,"god,prayer",God
68,"“What you are is God's gift to you, what you become is your gift to God.”","catholicism,christian-living,christianity,gift,god,inspirational,philosophy,spirituality",God
69,"“If there were such a thing as terminal literalism, you'd have died in childhood.”","cassandra-clare,god,jace-wayland,life,mortal-instruments",God
70,"“I do not feel obliged to believe that the same God who has endowed us with sense, reason, and intellect has intended us to forgo their use.”","bible,christianity,evolution,god,reason,science",God
71,"“God answers all prayers, but sometimes his answer is 'no'.”","god,prayers",God
72,"“Safe?” said Mr. Beaver; “don’t you hear what Mrs. Beaver tells you? Who said anything about safe? ‘Course he isn’t safe. But he’s good. He’s the King, I tell you.”","aslan,beaver,god",God
73,“No man can be called friendless who has God and the companionship of good books.”,"books,companionship,friends,friendship,god,reading,religion",God
74,“God's Final Message to His Creation:'We apologize for the inconvenience.”,"god,h2g2,hitchhikers-guide-to-the-galaxy",God
75,"“Whether or not you believe in God, you must believe this: when we as a species abandon our trust in a power greater than us, we abandon our sense of accountability. Faiths… all faiths… are admonitions that there is something we cannot understand, something to which we are accountable. With faith we are accountable to each other, to ourselves, and to a higher truth. Religion is flawed, but only because man is flawed. The church consists of a brotherhood of imperfect, simple souls wanting only to be a voice of compassion in a world spinning out of control.”","faith,god,religion,science",God
76,"“I want a life that sizzles and pops and makes me laugh out loud. And I don't want to get to the end, or to tomorrow, even, and realize that my life is a collection of meetings and pop cans and errands and receipts and dirty dishes. I want to eat cold tangerines and sing out loud in the car with the windows open and wear pink shoes and stay up all night laughing and paint my walls the exact color of the sky right now. I want to sleep hard on clean white sheets and throw parties and eat ripe tomatoes and read books so good they make me jump up and down, and I want my everyday to make God belly laugh, glad that he gave life to someone who loves the gift.”","god,joy,life",God
77,"“It takes three to make love, not two: you, your spouse, and God. Without God people only succeed in bringing out the worst in one another. Lovers who have nothing else to do but love each other soon find there is nothing else. Without a central loyalty life is unfinished.”","catholicism,christianity,church,expectations,god,happiness,lovers,marriage,philosophy,relationship-with-god,relationships,religion,spirituality,unhappy-marriage",God
78,“What comes into our minds when we think about God is the most important thing about us.”,"god,importance,important,minds,religion,the-truth,truth",God
79,“God is a circle whose center is everywhere and circumference nowhere.”,"god,religion",God
80,"“Independence is my happiness, and I view things as they are, without regard to place or person; my country is the world, and my religion is to do good.”","brotherhood-of-man,doing-good,god,life",God
81,"“With or without religion, good people can behave well and bad people can do evil; but for good people to do evil - that takes religion.”","atheism,bible,god,religion",God
82,"“25 And the Lord spake unto the Angel that guarded the eastern gate, saying 'Where is the flaming sword that was given unto thee?'26 And the Angel said, 'I had it here only a moment ago, I must have put it down some where, forget my own head next.'27 And the Lord did not ask him again.”","angel,god,heaven,humor",God
83,"“We may ignore, but we can nowhere evade the presence of God. The world is crowded with Him. He walks everywhere incognito.”",god,God
84,"“The eye through which I see God is the same eye through which God sees me; my eye and God's eye are one eye, one seeing, one knowing, one love.”","eyes,god,knowledge,love,medieval,mysticism,religious-experience,seeing,understanding,vision",God
85,"“Down on the lake rosy reflections of celestial vapor appeared, and I said, ""God, I love you"" and looked to the sky and really meant it. ""I have fallen in love with you, God. Take care of us all, one way or the other."" To the children and the innocent it's all the same.”","god,inspirational,love,spiritual",God
86,"“I never liked jazz music because jazz music doesn't resolve. But I was outside the Bagdad Theater in Portland one night when I saw a man playing the saxophone. I stood there for fifteen minutes, and he never opened his eyes.After that I liked jazz music.Sometimes you have to watch somebody love something before you can love it yourself. It is as if they are showing you the way.I used to not like God because God didn't resolve. But that was before any of this happened.”","god,inspiration,music,spirituality",God
87,"“How is it that hardly any major religion has looked at science and concluded, “This is better than we thought! The Universe is much bigger than our prophets said, grander, more subtle, more elegant?” Instead they say, “No, no, no! My god is a little god, and I want him to stay that way.” A religion, old or new, that stressed the magnificence of the Universe as revealed by modern science might be able to draw forth reserves of reverence and awe hardly tapped by the conventional faiths.”","awe,cosmology,epistemology,god,organized-religion,religion,science",God
88,"“You are someone who is different, but who wants to be the same as everyone else. And that in my view is a serious illness. God chose you to be different. Why are you disappointing God with this kind of attitude?”","coelho,god,life",God
89,"“The president of the United States has claimed, on more than one occasion, to be in dialogue with God. If he said that he was talking to God through his hairdryer, this would precipitate a national emergency. I fail to see how the addition of a hairdryer makes the claim more ridiculous or offensive.”","george-w-bush,god,religion",God
90,“Relying on God has to begin all over again every day as if nothing had yet been done.”,"god,rely",God
91,"“The moment God is figured out with nice neat lines and definitions, we are no longer dealing with God.”","christian,faith,god,jesus,spirituality",God
92,“There is but one good; that is God. Everything else is good when it looks to Him and bad when it turns from Him.”,god,God
93,"“Why is there ever this perverse cruelty in humankind, that makes us hurt most those we love best?”","cruel,god,human,hurt,love,pain",God
94,“My religion consists of a humble admiration of the illimitable superior spirit who reveals himself in the slight details we are able to perceive with our frail and feeble mind.”,"god,religion,spirit,spirituality",God
95,“God is a concept by which we measure our pain.”,"beatles,god,religion",God
96,"“The irony is that while God doesn’t need us but still wants us, we desperately need God but don’t really want Him most of the time.”","christianity,god,jesus,needs,pastor,wants",God
97,“From the beginning men used God to justify the unjustifiable.”,"dogma,extremism,fanaticism,god,inhumanity,justification,religion,zealotry",God
98,“Beauty is no quality in things themselves: It exists merely in the mind which contemplates them; and each mind perceives a different beauty.”,"beauty,beholder,evil,god,perception,religion,religious-meaning",God
99,"“The pupil dilates in darkness and in the end finds light, just as the soul dilates in misfortune and in the end finds God.”","depression,god",God
100,"“I cannot imagine a God who rewards and punishes the objects of his creation, whose purposes are modeled after our own -- a God, in short, who is but a reflection of human frailty. Neither can I believe that the individual survives the death of his body, although feeble souls harbor such thoughts through fear or ridiculous egotisms.”","god,rational,religion,thinking",God
101,"“If you think God’s there, He is. If you don’t, He isn’t. And if that’s what God’s like, I wouldn’t worry about it.”","atheism,god,religion",God
102,"“Jesus Christ knew he was God. So wake up and find out eventually who you really are. In our culture, of course, they’ll say you’re crazy and you’re blasphemous, and they’ll either put you in jail or in a nut house (which is pretty much the same thing). However if you wake up in India and tell your friends and relations, ‘My goodness, I’ve just discovered that I’m God,’ they’ll laugh and say, ‘Oh, congratulations, at last you found out.”","awakening,blasphemy,god,hinduism,jesus-christ,self",God
103,“We almost made it to thirty seconds without an insult. I think we set a new record.”,"acheron,atlantean,darkhunter,god,insult",God
104,"“I tried to believe that there is a God, who created each of us in His own image and likeness, loves us very much, and keeps a close eye on things. I really tried to believe that, but I gotta tell you, the longer you live, the more you look around, the more you realize, something is fucked up.”","atheism,god,humor",God
105,"“For you will certainly carry out God's purpose, however you act, but it makes a difference to you whether you serve like Judas or like John.”","free-will,god,john,judas",God
106,“Men trust God by risking rejection. Women trust God by waiting.”,"god,men,trust,waiting,women",God
107,"“About once or twice every month I engage in public debates with those whose pressing need it is to woo and to win the approval of supernatural beings. Very often, when I give my view that there is no supernatural dimension, and certainly not one that is only or especially available to the faithful, and that the natural world is wonderful enough—and even miraculous enough if you insist—I attract pitying looks and anxious questions. How, in that case, I am asked, do I find meaning and purpose in life? How does a mere and gross materialist, with no expectation of a life to come, decide what, if anything, is worth caring about?Depending on my mood, I sometimes but not always refrain from pointing out what a breathtakingly insulting and patronizing question this is. (It is on a par with the equally subtle inquiry: Since you don't believe in our god, what stops you from stealing and lying and raping and killing to your heart's content?) Just as the answer to the latter question is: self-respect and the desire for the respect of others—while in the meantime it is precisely those who think they have divine permission who are truly capable of any atrocity—so the answer to the first question falls into two parts. A life that partakes even a little of friendship, love, irony, humor, parenthood, literature, and music, and the chance to take part in battles for the liberation of others cannot be called 'meaningless' except if the person living it is also an existentialist and elects to call it so. It could be that all existence is a pointless joke, but it is not in fact possible to live one's everyday life as if this were so. Whereas if one sought to define meaninglessness and futility, the idea that a human life should be expended in the guilty, fearful, self-obsessed propitiation of supernatural nonentities… but there, there. Enough.”","afterlife,atheism,debate,ethics,existence,existentialism,faith,god,life,materialism,meaning-of-life,morality,naturalism,religion,respect,secular-ethics,self-respect,supernaturalism",God
108,"“God creates out of nothing. Wonderful you say. Yes, to be sure, but he does what is still more wonderful: he makes saints out of sinners.”","god,redemption,saints,sinners",God
109,"“You can get a thousand no's from people, and only one ""yes"" from God.”","encouragement,god,inspirational-quotes,quotes",God
110,“Sometimes you can see things happen right in front of your eyes and still jump to the wrong conclusions.”,"god,inspirational,religion",God
111,"“It doesn't matter if a million people tell you what you can't do, or if ten million tell you no. If you get one yes from God that's all you need.”","god,inspirational,motivational",God
112,"“Never forget that God is your friend. And like all friends, He longs to hear what's been happening in your life. Good or bad, whether it's been full of sorrow or anger, or even when you're questioning why terrible things have to happen.”",god,God
113,"“May the peace of God be with you,” she says, her voice low, “even in the midst of trouble.”“Why would it?” I say softly, so no one else can hear. “After all I’ve done...”“It isn’t about you,” she says. “It is a gift. You cannot earn it, or it ceases to be a gift.”","blessing,god,peace",God
114,"“I believe in God, only I spell it Nature.”","art,god,inspirational,nature",God
115,“Loki'd!”,"evil,funny,god,hiddleston,loki,mischief,mtv,norse,prank,tom",God
116,"“Something is wrong here. War, disease, death, destruction, hunger, filth, poverty, torture, crime, corruption, and the Ice Capades. Something is definitely wrong. This is not good work. If this is the best God can do, I am not impressed. Results like these do not belong on the résumé of a Supreme Being. This is the kind of shit you'd expect from an office temp with a bad attitude. And just between you and me, in any decently-run universe, this guy would've been out on his all-powerful ass a long time ago. And by the way, I say ""this guy"", because I firmly believe, looking at these results, that if there is a God, it has to be a man.No woman could or would ever fuck things up like this. So, if there is a God, I think most reasonable people might agree that he's at least incompetent, and maybe, just maybe, doesn't give a shit. Doesn't give a shit, which I admire in a person, and which would explain a lot of these bad results.”","atheism,god,humor",God
117,"“Let me put it this way, my father believed in a righteous God. Deus volt, that was his motto- 'because God wills it.' It was the Crusaders' motto, and they went into battle and were slaughtered just like my father. And when I saw him lying dead in a pool of his own blood, I knew then that I hadn't stopped believing in God. I'd just stopped believing God cared. There might be a God, Clary, and there might not, but I don't think it matters. Either way we're on our own.”",god,God
118,“Love God and He will enable you to love others even when they disappoint you.”,"god,love",God
119,"“Hobbes: Do you think there's a God?Calvin: Well, somebody's out to get me!”","calvin,god,hobbes,life",God
120,"“Let me tell you about love, that silly word you believe is about whether you like somebody or whether somebody likes you or whether you can put up with somebody in order to get something or someplace you want or you believe it has to do with how your body responds to another body like robins or bison or maybe you believe love is how forces or nature or luck is benign to you in particular not maiming or killing you but if so doing it for your own good. Love is none of that. There is nothing in nature like it. Not in robins or bison or in the banging tails of your hunting dogs and not in blossoms or suckling foal. Love is divine only and difficult always. If you think it is easy you are a fool. If you think it is natural you are blind. It is a learned application without reason or motive except that it is God. You do not deserve love regardless of the suffering you have endured. You do not deserve love because somebody did you wrong. You do not deserve love just because you want it. You can only earn - by practice and careful contemplations - the right to express it and you have to learn how to accept it. Which is to say you have to earn God. You have to practice God. You have to think God-carefully. And if you are a good and diligent student you may secure the right to show love. Love is not a gift. It is a diploma. A diploma conferring certain privileges: the privilege of expressing love and the privilege of receiving it. How do you know you have graduated? You don't. What you do know is that you are human and therefore educable, and therefore capable of learning how to learn, and therefore interesting to God, who is interested only in Himself which is to say He is interested only in love. Do you understand me? God is not interested in you. He is interested in love and the bliss it brings to those who understand and share the interest. Couples that enter the sacrament of marriage and are not prepared to go the distance or are not willing to get right with the real love of God cannot thrive. They may cleave together like robins or gulls or anything else that mates for life. But if they eschew this mighty course, at the moment when all are judged for the disposition of their eternal lives, their cleaving won't mean a thing. God bless the pure and holy. Amen.”","god,love",God
121,"“Remember He is the artist and you are only the picture. You can't see it. So quietly submit to be painted---i.e., keep fulfilling all the obvious duties of your station (you really know quite well enough what they are!), asking forgiveness for each failure and then leaving it alone.You are in the right way. Walk---don't keep on looking at it.”","god,trust",God
122,"“He is the most beautiful creature I have ever seen and it's not about his face, but the life force I can see in him. It's the smile and the pure promise of everything he has to offer. Like he's saying, 'Here I am world, are you ready for so much passion and beauty and goodness and love and every other word that should be in the dictionary under the word life?' Except this boy is dead, and the unnaturalness of it makes me want to pull my hair out with Tate and Narnie and Fitz and Jude's grief all combined. It makes me want to yell at the God that I wish I didn't believe in. For hogging him all to himself. I want to say, 'You greedy God. Give him back. I needed him here.”","god,grief,life,sadness",God
123,“Is prayer your steering wheel or your spare tire?”,"christian,god,jesus,pray,prayer",God
124,“Anything under God's control is never out of control.”,"god,hope,inspirational,jesus,relationship",God
125,"“The Buddhists say there are 149 ways to God. I'm not looking for God, only for myself, and that is far more complicated. God has had a great deal written about Him; nothing has been written about me. God is bigger, like my mother, easier to find, even in the dark. I could be anywhere, and since I can't describe myself I can't ask for help.”","god,life",God
126,“A sense of humour is the only divine quality of man”,"divine,god,houmor,humour,man,sense",God
127,"“If you could be either God’s worst enemy or nothing, which would you choose?”","god,nihilism,tyler-durden",God
128,"“It's funny how, in this journey of life, even though we may begin at different times and places, our paths cross with others so that we may share our love, compassion, observations, and hope. This is a design of God that I appreciate and cherish.”","appreciation,compassion,god,hope,inspirational,journey,life,motivational,observation",God
129,"“Spending time with God is the key to our strength and success in all areas of life. Be sure that you never try to work God into your schedule, but always work your schedule around Him.”","god,jesus,joyce-meyer,life,schedule,strength,success,work",God
130,"“Are you looking for me? I am in the next seat.My shoulder is against yours.you will not find me in the stupas, not in Indian shrine rooms, nor in synagogues, nor in cathedrals:not in masses, nor kirtans, not in legs winding around your own neck, nor in eating nothing but vegetables.When you really look for me, you will see me instantly —you will find me in the tiniest house of time.Kabir says: Student, tell me, what is God? He is the breath inside the breath.”","ecstatic-poetry,god,spirituality",God
131,"“Do you really mean to tell me the only reason you try to be good is to gain God's approval and reward, or to avoid his disapproval and punishment? That's not morality, that's just sucking up, apple-polishing, looking over your shoulder at the great surveillance camera in the sky, or the still small wiretap inside your head, monitoring your every move, even your every base though.”","god,morality,morals",God
132,“He knew only that his child was his warrant. He said: If he is not the word of God God never spoke.”,"father,god,son",God
133,"“Part of me suspects that I'm a loser, and the other part of me thinks I'm God Almighty.”","ego,god,life,loser",God
134,"“You must accept the reality of other people. You think that reality is up for negotiation, that we think it's whatever you say it is. You must accept that we are as real as you are; you must accept that you are not God.”","god,inspirational,reality",God
135,“The glory of Christianity is to conquer by forgiveness.”,"christianity,god,philosophy,poetry",God
136,“There is no God but Allah and Muhammad is the Messenger of Allah.”,"god,islam,muhammad-pbuh",God
137,"“I can safely say, on the authority of all that is revealed in the Word of God, that any man or woman on this earth who is bored and turned off by worship is not ready for heaven.”","authority,bored,earth,god,heaven,man,woman,word-of-god,worship",God
138,"“The word 'God' is for me nothing more than the expression and product of human weaknesses, the Bible a collection of honorable, but still primitive legends which are nevertheless pretty childish. No interpretation, no matter how subtle, can (for me) change this.”","bible,god,religion",God
139,"“Experts in ancient Greek culture say that people back then didn't see their thoughts as belonging to them. When ancient Greeks had a thought, it occurred to them as a god or goddess giving an order. Apollo was telling them to be brave. Athena was telling them to fall in love. Now people hear a commercial for sour cream potato chips and rush out to buy, but now they call this free will.At least the ancient Greeks were being honest.”","comercials,consumerism,free-will,god,goddess,greek,p20",God
140,"“If a woman sleeps alone it puts a shame on all men. God has a very big heart, but there is one sin He will not forgive. If a woman calls a man to her bed and he will not go.”","alone,bed,god,man,shame,sin,sleep,woman",God
141,"“We fear men so much, because we fear God so little. One fear cures another. When man's terror scares you, turn your thoughts to the wrath of God.”","fear,god",God
142,“The best things are never arrived at in haste. God is in no hurry; His plans are never rushed.”,"god,plans,time",God
143,“Man is the most insane species. He worships an invisible God and destroys a visible Nature. Unaware that this Nature he’s destroying is this God he’s worshiping.”,"god,human,nature,worship",God
144,"“And when I saw him[my father] lying dead in a pool of his own blood, I knew then that I hadn't stopped believing in God. I'd just stopped believing God cared. There might be a God, Clary, and there might be not. Either way, we're on our own.”","cassandra-clare,god,jace-wayland,life,mortal-instruments",God
145,“I believe in the fundamental truth of all great religions of the world.”,"god,religion,truth",God
146,“All sacrifice and suffering is redemptive. It is used to either teach the individual or to help others. Nothing is by chance.”,"god,life,truth,wisdom",God
147,"“If there was a God. I would spit in his face for subjecting me to this. If there was a Devil, I would sell my sould to make it end. If there was something Higher that controlled out f***ing fates, I would tell it to take my fate and shove it up its fucking ass. Shove it hard and far, you motherf***er. Please end. Please end. Please end.”","anger,devil,fates,god,pain",God
148,"“He's not safe, but he's good (referring to Aslan, the Lion, in The Lion, the Witch and the Wardrobe)”","fantasy,god,goodness,safety,security",God
149,“Sometimes I arrive just when God's ready to have somone click the shutter.”,"god,inspirational,photography,timing",God
150,“But God doesn't call us to be comfortable. He calls us to trust Him so completely that we are unafraid to put ourselves in situations where we will be in trouble if He doesn't come through.”,"christianity,god,trust",God
151,“Define yourself radically as one beloved by God. This is the true self. Every other identity is illusion.”,"beloved,faith,god,identity,love,self",God
152,“Do your best and let God do the rest.”,"best,god,inspirational",God
