,Quote,Genre,Category
56,"“His soul sat up. It met me. Those kinds of souls always do - the best ones. The ones who rise up and say ""I know who you are and I am ready. Not that I want to go, of course, but I will come."" Those souls are always light because more of them have been put out. More of them have already found their way to other places.”",death,Death
57,"“When you're dead, they really fix you up. I hope to hell when I do die somebody has sense enough to just dump me in the river or something. Anything except sticking me in a goddam cemetery. People coming and putting a bunch of flowers on your stomach on Sunday, and all that crap. Who wants flowers when you're dead? Nobody.”","cemetery,death,funeral-rites,holden",Death
58,"“Death is no more than passing from one room into another. But there's a difference for me, you know. Because in that other room I shall be able to see.”","blindness,death,faith,inspirational,wisdom",Death
59,"“and he suddenly knew that if she killed herself, he would die. Maybe not immediately, maybe not with the same blinding rush of pain, but it would happen. You couldn't live for very long without a heart.”","death,heart,love,mourning,suicide",Death
60,“No one really knows why they are alive until they know what they'd die for.”,"death,inspirational",Death
61,"“Your time is limited, so don't waste it living someone else's life. Don't be trapped by dogma - which is living with the results of other people's thinking. Don't let the noise of other's opinions drown out your own inner voice. And most important, have the courage to follow your heart and intuition. They somehow already know what you truly want to become. Everything else is secondary.”","death,life,r-i-p,steve",Death
62,"“I think I fell in love with her, a little bit. Isn't that dumb? But it was like I knew her. Like she was my oldest, dearest friend. The kind of person you can tell anything to, no matter how bad, and they'll still love you, because they know you. I wanted to go with her. I wanted her to notice me. And then she stopped walking. Under the moon, she stopped. And looked at us. She looked at me. Maybe she was trying to tell me something; I don't know. She probably didn't even know I was there. But I'll always love her. All my life.”","death,friends,love",Death
63,"“If there are no dogs in Heaven, then when I die I want to go where they went.”","afterlife,death,dogs,heaven",Death
64,“People living deeply have no fear of death.”,death,Death
65,"“At the temple there is a poem called ""Loss"" carved into the stone. It has three words, but the poet has scratched them out. You cannot read loss, only feel it.”","death,loss",Death
66,"“I carried [Rudy] softly through the broken street...with him I tried a little harder [at comforting]. I watched the contents of his soul for a moment and saw a black-painted boy calling the name Jesse Owens as he ran through an imaginary tape. I saw him hip-deep in some icy water, chasing a book, and I saw a boy lying in bed, imagining how a kiss would taste from his glorious next-door neighbor. He does something to me, that boy. Every time. It's his only detriment. He steps on my heart. He makes me cry.”",death,Death
67,“A man with outward courage dares to die; a man with inner courage dares to live.”,"courage,death,inspirational,life,moral-courage,real-life",Death
68,“Every man's life ends the same way. It is only the details of how he lived and how he died that distinguish one man from another.”,"death,life",Death
69,"“Dying Is an art, like everything else.I do it exceptionally well.I do it so it feels like hell.I do it so it feels real.I guess you could say I have a call.”",death,Death
70,"“We are going to die, and that makes us the lucky ones. Most people are never going to die because they are never going to be born. The potential people who could have been here in my place but who will in fact never see the light of day outnumber the sand grains of Arabia. Certainly those unborn ghosts include greater poets than Keats, scientists greater than Newton. We know this because the set of possible people allowed by our DNA so massively exceeds the set of actual people. In the teeth of these stupefying odds it is you and I, in our ordinariness, that are here.We privileged few, who won the lottery of birth against all odds, how dare we whine at our inevitable return to that prior state from which the vast majority have never stirred?”","death,inspirational,science,wonder",Death
71,"“Your mother died to save you. If there is one thing Voldemort cannot understand, it is love. He didn't realize that love as powerful as your mother's for you leaves its own mark. Not a scar, no visible sign… to have been loved so deeply, even though the person who loved us is gone, will give us some protection forever. It is in your very own skin. Quirrel, full of hatred, greed, and ambition, sharing his soul with Voldemort, could not touch you for this reason. It was agony to touch a person marked by something so good.”","death,love",Death
72,“One lives in the hope of becoming a memory.”,"death,hope,immortality,life,memory,remembrance",Death
73,“The meaning of life is that it stops.”,"death,life",Death
74,“The dead can survive as part of the lives of those that still live.”,death,Death
75,"“My sister will die over and over again for the rest of my life. Grief is forever. It doesn't go away; it becomes a part of you, step for step, breath for breath. I will never stop grieving Bailey because I will never stop loving her. That's just how it is. Grief and love are conjoined, you don't get one without the other. All I can do is love her, and love the world, emulate her by living with daring and spirit and joy.”","death,grief,grieving,loss,love,sadness",Death
76,"“That's what literature is. It's the people who went before us, tapping out messages from the past, from beyond the grave, trying to tell us about life and death! Listen to them!”","death,life,literature,messages",Death
77,“Many people die at twenty five and aren't buried until they are seventy five.”,"death,life,wordplay",Death
78,"“Here lies Dobby, a free elf.”","death,epitaph",Death
79,"“It is not death that a man should fear, but he should fear never beginning to live.”","death,fear,inspirational",Death
80,"“I have done it,"" she says. At first I do not understand. But then I see the tomb, and the marks she has made on the stone. A C H I L L E S, it reads. And beside it, P A T R O C L U S.""Go,"" she says. ""He waits for you.""In the darkness, two shadows, reaching through the hopeless, heavy dusk. Their hands meet, and light spills in a flood like a hundred golden urns pouring out of the sun.”","achilles,afterlife,death,greek-mythology,grief,love,mythology,patroclus",Death
81,“To live in hearts we leave behind is not to die.”,"death,epitaph,immortality,memory,remembrance",Death
82,"“Death: ""THERE ARE BETTER THINGS IN THE WORLD THAN ALCOHOL, ALBERT.""Albert: ""Oh, yes, sir. But alcohol sort of compensates for not getting them.”","alcohol,death,drinking,humor",Death
83,“It's better to burn out than to fade away.”,"death,end,life",Death
84,“Mostly it is loss which teaches us about the worth of things.”,"attachment,death,loss,worth",Death
85,"“Books are finite, sexual encounters are finite, but the desire to read and to fuck is infinite; it surpasses our own deaths, our fears, our hopes for peace.”","death,fear,hope,peace,reading,sex",Death
86,"“No truth can cure the sorrow we feel from losing a loved one. No truth, no sincerity, no strength, no kindness can cure that sorrow. All we can do is see it through to the end and learn something from it, but what we learn will be no help in facing the next sorrow that comes to us without warning.”","death,sorrow",Death
87,"“Ginny, listen...I can't be involved with you anymore. We've got to stop seeing each other. We can't be together.""""It's for some stupid noble reason isn't it?""""It's been like...like something out of someone else's life these last few weeks with you. But I can't...we can't...I've got to do things alone now. Voldemort uses people his enemies are close to. He's already used you as bait once, and that was just because you were my best friend's sister. Think how much danger you'll be in if we keep this up. He'll know, he'll find out. He'll try and get me through you.""""What if I don't care?""""I care. How do you think I'd feel if this was your funeral...and it was my fault...”","death,ginny-weasley,harry-potter,love,voldemort",Death
88,"“Together, they would watch everything that was so carefully planned collapse, and they would smile at the beauty of destruction.”","death,destruction,failure",Death
89,"“Fear not death for the sooner we die, the longer we shall be immortal.”",death,Death
90,"“If I die, I will wait for you, do you understand? No matter how long. I will watch from beyond to make sure you live every year you have to its fullest, and then we’ll have so much to talk about when I see you again… (Bones)”","death,eternity,love,romance,waiting",Death
91,"“The heart dies a slow death, shedding each hope like leaves until one day there are none. No hopes. Nothing remains.”","death,hope",Death
92,"“People pontificate, ""Suicide is selfishness."" Career churchmen like Pater go a step further and call in a cowardly assault on the living. Oafs argue this specious line for varying reason: to evade fingers of blame, to impress one's audience with one's mental fiber, to vent anger, or just because one lacks the necessary suffering to sympathize. Cowardice is nothing to do with it - suicide takes considerable courage. Japanese have the right idea. No, what's selfish is to demand another to endure an intolerable existence, just to spare families, friends, and enemies a bit of soul-searching.”","death,guilt,selfishness,suffering,suicide",Death
93,"“When Great Trees FallWhen great trees fall,rocks on distant hills shudder,lions hunker downin tall grasses,and even elephantslumber after safety.When great trees fallin forests,small things recoil into silence,their senseseroded beyond fear.When great souls die,the air around us becomeslight, rare, sterile.We breathe, briefly.Our eyes, briefly,see witha hurtful clarity.Our memory, suddenly sharpened,examines,gnaws on kind wordsunsaid,promised walksnever taken.Great souls die andour reality, bound tothem, takes leave of us.Our souls,dependent upon theirnurture,now shrink, wizened.Our minds, formedand informed by theirradiance,fall away.We are not so much maddenedas reduced to the unutterable ignoranceof dark, coldcaves.And when great souls die,after a period peace blooms,slowly and alwaysirregularly. Spaces fillwith a kind ofsoothing electric vibration.Our senses, restored, neverto be the same, whisper to us.They existed. They existed.We can be. Be and bebetter. For they existed.”","american-writers,death,i-shall-not-be-moved,life,maya-angelou,peace,poem,poems,poet,poetry,poets,soul,souls,trees,when-great-trees-fall,writers,writing",Death
94,"“She's not here,"" I tell him. Buttercup hisses again. ""She's not here. You can hiss all you like. You won't find Prim."" At her name, he perks up. Raises his flattened ears. Begins to meow hopefully. ""Get out!"" He dodges the pillow I throw at him. ""Go away! There's nothing left for you here!"" I start to shake, furious with him. ""She's not coming back! She's never ever coming back here again!"" I grab another pillow and get to my feet to improve my aim. Out of nowhere, the tears begin to pour down my cheeks. ""She's dead, you stupid cat. She's dead.”","bereavement,death,loss",Death
95,"“He'd been wrong, there was a light at the end of the tunnel, and it was a flamethrower.”","death,humor",Death
96,“There is love in holding and there is love in letting go.”,"death,love,separation",Death
97,"“No one can say that death found in me a willing comrade, or that I went easily.”","brb-crying,cassandra-clare,clockwork-princess,death,dying,i-can-t-even,mortality,omg-my-feels,the-infernal-devices",Death
98,"“That is — your friend?"" ""Philtatos,"" Achilles replied, sharply. Most beloved.”","achilles,death,death-of-a-loved-one,greek,greek-mythology,lgbt,lgbtq,love,mythology,patroclus,trojan-war",Death
99,"“Do not go gentle into that good night, Old age should burn and rage at close of day; Rage, rage against the dying of the light.Though wise men at their end know dark is right, Because their words had forked no lightning they Do not go gentle into that good night.Good men, the last wave by, crying how bright Their frail deeds might have danced in a green bay, Rage, rage against the dying of the light.Wild men who caught and sang the sun in flight, And learn, too late, they grieved it on its way, Do not go gentle into that good night.Grave men, near death, who see with blinding sight Blind eyes could blaze like meteors and be gay, Rage, rage against the dying of the light.And you, my father, there on the sad height, Curse, bless me now with your fierce tears, I pray. Do not go gentle into that good night. Rage, rage against the dying of the light.”","death,dying,father,poems",Death
100,"“Though lovers be lost, love shall not; And death shall have no dominion.”","death,lost-love,love,mourning",Death
101,"“I'm gonna kill him,"" Eve said, or at least that was what it sounded like filtered through the pillow.Stake him right in the heart, shove garlic up his ass, and-and-""And what?"" (Michael)When did you get home?"" Claire demanded.Apparently just in time to hear my funeral plans. I especially like the garlic up the ass. It's...different.”","death,humor,vampires",Death
102,"“The heaviness of loss in her heart hadn't eased, but there was room there for humour, too.”","death,death-and-humor,death-and-love,dying,loss",Death
103,"“Because God is never cruel, there is a reason for all things. We must know the pain of loss; because if we never knew it, we would have no compassion for others, and we would become monsters of self-regard, creatures of unalloyed self-interest. The terrible pain of loss teaches humility to our prideful kind, has the power to soften uncaring hearts, to make a better person of a good one.”","death,god,loss,purpose,understanding",Death
104,"“That life - whatever else it is - is short. That fate is cruel but maybe not random. That Nature (meaning Death) always wins but that doesn’t mean we have to bow and grovel to it. That maybe even if we’re not always so glad to be here, it’s our task to immerse ourselves anyway: wade straight through it, right through the cesspool, while keeping eyes and hearts open. And in the midst of our dying, as we rise from the organic and sink back ignominiously into the organic, it is a glory and a privilege to love what Death doesn’t touch.”","death,meaning",Death
105,"“For what is it to die but to stand naked in the wind and to melt into the sun? And when the earth shall claim your limbs, then shall you truly dance.”",death,Death
106,“Killing is not so easy as the innocent believe.”,"death,dumbledore,harry-potter,killing",Death
107,"“The death of a beautiful woman is, unquestionably, the most poetical topic in the world.”","beauty,death,poetry,women",Death
108,"“You do not immortalize the lost by writing about them. Language buries, but does not resurrect.”","death,language,life,writing",Death
109,"“Yea, all things live forever, though at times they sleep and are forgotten.”","after-death,death,forget,forgetting,immortality,life,live-forever,mortality,sleep",Death
110,"“Nobody owns life, but anyone who can pick up a frying pan owns death.”","death,murder",Death
111,"“It is useless for me to describe to you how terrible Violet, Klaus, and even Sunny felt in the time that followed. If you have ever lost someone very important to you, then you already know how it feels, and if you haven't, you cannot possibly imagine it.”","death,grief,loss",Death
112,"“We die containing a richness of lovers and tribes, tastes we have swallowed, bodies we have plunged into and swum up as if rivers of wisdom, characters we have climbed into as if trees, fears we have hidden in as if caves. I wish for all this to be marked on by body when I am dead. I believe in such cartography - to be marked by nature, not just to label ourselves on a map like the names of rich men and women on buildings. We are communal histories, communal books. We are not owned or monogamous in our taste or experience.”","character,death,experience,relationships",Death
113,“I wish...I wish I were dead...”“And what use would that be to anyone?”,"death,harry-potter,severus-snape,stress,wish",Death
114,“The funny thing about facing imminent death is that it really snaps everything else into perspective.”,"death,understanding",Death
115,"“The idea of being strong for someone else having never entered their heads, I find myself in the position of having to console them. Since I'm the person going in to be slaughtered, this is somewhat annoying.”","death,gallows-humor,humor,pique",Death
116,"“But death was her curse and her gift, and death had been her good friend these long, long years.”","death,heartbreak,reflective",Death
117,“Men should think twice before making widowhood women's only path to power.”,"death,feminism,men,murder,widowhood,women,womens-rights",Death
118,“Would it hurt to die?”,death,Death
119,“Reality means you live until you die...the real truth is nobody wants reality.”,death,Death
120,"“Weeping is not the same thing as crying. It takes your whole body to weep, and when it's over, you feel like you don't have any bones left to hold you up.”","crying,death,lost,love,tragedy,weeping",Death
121,"“Life is tragic simply because the earth turns and the sun inexorably rises and sets, and one day, for each of us, the sun will go down for the last, last time. Perhaps the whole root of our trouble, the human trouble, is that we will sacrifice all the beauty of our lives, will imprison ourselves in totems, taboos, crosses, blood sacrifices, steeples, mosques, races, armies, flags, nations, in order to deny the fact of death, the only fact we have. It seems to me that one ought to rejoice in the fact of death--ought to decide, indeed, to earn one's death by confronting with passion the conundrum of life. One is responsible for life: It is the small beacon in that terrifying darkness from which we come and to which we shall return.”","death,life,living,religion",Death
122,“We who think we are about to die will laugh at anything.”,"death,gallows-humor,humor,laughing",Death
123,“I want words at my funeral. But I guess that means you need life in your life.”,"death,funeral,life",Death
124,"“It's true, I am afraid of dying. I am afraid of the world moving forward without me, of my absence going unnoticed, or worse, being some natural force propelling life on. Is it selfish? Am I such a bad person for dreaming of a world that ends when I do? I don't mean the world ending with respect to me, but every set of eyes closing with mine.”","death,dying,fear",Death
125,"“That is not dead which can eternal lie,And with strange aeons even death may die.”",death,Death
126,"“No man is an island, entire of itself; every man is a piece of the continent, a part of the main. If a clod be washed away by the sea, Europe is the less, as well as if a promontory were, as well as if a manor of thy friend's or of thine own were: any man's death diminishes me, because I am involved in mankind, and therefore never send to know for whom the bells tolls; it tolls for thee.”","community,death,isolation,mankind",Death
127,“Delaying death is one of my favorite hobbies”,"attacked,death,delaying,humor,leo,the-mark-of-athena",Death
128,“Because there is no glory in illness. There is no meaning to it. There is no honor in dying of.”,"cancer,death,illness",Death
129,"“Death must be so beautiful. To lie in the soft brown earth, with the grasses waving above one’s head, and listen to silence. To have no yesterday, and no tomorrow. To forget time, to forgive life, to be at peace.”","death,the-bell-jar",Death
130,"“I carry death in my left pocket. Sometimes I take it out and talk to it: ""Hello, baby, how you doing? When you coming for me? I'll be ready.”",death,Death
131,“Nothing is ever certain.”,"absolutes,cruel,death,lies,phrases,sad,truth",Death
132,"“He died that day because his body had served its purpose. His soul had done what it came to do, learned what it came to learn, and then was free to leave.”","death,life,philosophy",Death
133,"“It seems to me that if you or I must choose between two courses of thought or action, we should remember our dying and try so to live that our death brings no pleasure to the world.”",death,Death
134,“No one here gets out alive.”,"death,life,verse",Death
135,"“To lose a brother is to lose someone with whom you can share the experience of growing old, who is supposed to bring you a sister-in-law and nieces and nephews, creatures who people the tree of your life and give it new branches. To lose your father is to lose the one whose guidance and help you seek, who supports you like a tree trunk supports its branches. To lose your mother, well, that is like losing the sun above you. It is like losing--I'm sorry, I would rather not go on.”","death,family,philosophy",Death
136,"“From the standpoint of daily life, however, there is one thing we do know: that we are here for the sake of each other - above all for those upon whose smile and well-being our own happiness depends, and also for the countless unknown souls with whose fate we are connected by a bond of sympathy. Many times a day I realize how much my own outer and inner life is built upon the labors of my fellow men, both living and dead, and how earnestly I must exert myself in order to give in return as much as I have received.”","death,inner-life,metaphysics,science",Death
137,"“I wanted to explain that I am constantly overestimating and underestimating the human race - that rarely do I even simply estimate it. I wanted to ask her how the same thing could be so ugly and so glorious, and its words and stories so damning and brilliant...I AM HAUNTED BY HUMANS.”","books,death,the-book-thief,words",Death
138,"“When we die, we will turn into songs, and we will hear each other and remember each other.”","death,music,remember,songs",Death
139,“It is the job of thinking people not to be on the side of the executioners.”,"compassion,death,execution,intelligence,scholars,thinkers",Death
140,"“Everybody going to be dead one day, just give them time.”","death,humor,mortality,patience",Death
141,"“I was always holding onto people, and they were always leaving.”","death,holding-on,leaving,left,loneliness,strange-angels",Death
142,"“The only position that leaves me with no cognitive dissonance is atheism. It is not a creed. Death is certain, replacing both the siren-song of Paradise and the dread of Hell. Life on this earth, with all its mystery and beauty and pain, is then to be lived far more intensely: we stumble and get up, we are sad, confident, insecure, feel loneliness and joy and love. There is nothing more; but I want nothing more.”","atheism,death,inspirational,life",Death
143,"“In the end, it wasn't death that surprised her but the stubbornness of life.”","death,life",Death
144,"“Stars,"" she whispered. ""I can see the stars again, my lady.""A tear trickled down Artemis's cheek. ""Yes, my brave one. They are beautiful tonight.""Stars,"" Zoe repeated. Her eyes fixed on the night sky. And she did not move again.”",death,Death
145,"“In time, in time they tell me, I'll not feel so bad. I don't want time to heal me. There's a reason I'm like this.I want time to set me ugly and knotted with loss of you, marking me. I won't smooth you away.I can't say goodbye.”","death,healing,loss",Death
146,“Pulvis et umbra sumus. (We are but dust and shadow.)”,"death,dust,greek,latin,life,shadow",Death
147,"“Anne, I don't want to live. . . . Now listen, life is lovely, but I Can't Live It. I can't even explain. I know how silly it sounds . . . but if you knew how it Felt. To be alive, yes, alive, but not be able to live it. Ay that's the rub. I am like a stone that lives . . . locked outside of all that's real. . . . Anne, do you know of such things, can you hear???? I wish, or think I wish, that I were dying of something for then I could be brave, but to be not dying, and yet . . . and yet to [be] behind a wall, watching everyone fit in where I can't, to talk behind a gray foggy wall, to live but to not reach or to reach wrong . . . to do it all wrong . . . believe me, (can you?) . . . what's wrong. I want to belong. I'm like a jew who ends up in the wrong country. I'm not a part. I'm not a member. I'm frozen.”","death,suicide",Death
148,"“I felt the unfairness of it, the inarguable injustice of loving someone who might have loved you back but can't due to deadness.”","death,unfair",Death
149,"“I am afraid. Not of life, or death, or nothingness, but of wasting it as if I had never been.”","death,fear,life",Death
150,“Do you not know that a man is not dead while his name is still spoken?”,"death,immortality,remembrance",Death
151,“They tell us that Suicide is the greatest piece of Cowardice... That Suicide is wrong; when it is quite obvious that there is nothing in this world to which every man has a more unassailable title than to his own life and person.”,"arthur-schopenhauer,death,right,schopenhauer,suicide,title",Death
152,“What is called a reason for living is also an excellent reason for dying.”,"absurd,death,dying,life,living",Death
153,"“I told him I believed in hell, and that certain people, like me, had to live in hell before they died, to make up for missing out on it after death, since they didn't believe in life after death, and what each person believed happened to him when he died.”","death,hell,profound",Death
154,“Losing your life is not the worst thing that can happen. The worst thing is to lose your reason for living.”,"death,depression,despair,life",Death
155,"“I went down to the river,I set down on the bank.I tried to think but couldn't,So I jumped in and sank.”","death,desperation,drowning,poetry,suicide",Death
156,"“Carve your name on hearts, not tombstones. A legacy is etched into the minds of others and the stories they share about you.”","achievements,charity,commencement-speech,death,death-and-dying,dying,epitaph,eulogy,funerals,goals,gravestone,hearts,kindness,legacy,life,life-lessons,life-missions,life-purpose,purpose,speeches,stories,story,tombstones,tribute",Death
157,"“He was my North, my South, my East and West,My working week and my Sunday rest,My noon, my midnight, my talk, my song;I thought that love would last forever: I was wrong.”","death,love,poetry",Death
