,Quote,Genre,Category
628,“The road to wisdom is paved with excess. The mark of a true writer is their ability to mystify the familiar and familiarize the strange.”,"mistakes,overindulgence,wisdom,writing",Wisdom
629,“Ideas are the source of all things”,"intellect,knowledge,life,philosophy,wisdom",Wisdom
630,"“If one makes a mistake, then an apology is usually sufficient to get things back on an even keel. However-and this is a big ‘however’- most people do not ever know why their apology did not seem to have any effect. It is simply that they did not make a mistake; they made a choice…and never understood the difference between the two.”","inspirational,wisdom",Wisdom
631,"“Once the writer in every individual comes to life (and that time is not far off), we are in for an age of universal deafness and lack of understanding.”","kundera,prophetic,wisdom,writing",Wisdom
632,"“I believe life is constantly testing us for our level of commitment, and life's greatest rewards are reserved for those who demonstrate a never-ending commitment to act until they achieve. This level of resolve can move mountains, but it must be constant and consistent. As simplistic as this may sound, it is still the common denominator separating those who live their dreams from those who live in regret.”","life,wisdom",Wisdom
633,“Wisdom ain't a virtue I ever aspired to.”,"jack,virtue,wisdom",Wisdom
634,"“If you wish to achieve worthwhile things in your personal and career life, you must become a worthwhile person in your own self-development.”","life,self-worth,wisdom",Wisdom
635,“Wisdom is the oneness of mind that guides and permeates all things.”,"heraclitus,philosophy,wisdom",Wisdom
636,“Clear thinking at the wrong moment can stifle creativity.”,"art,clear,create,creativity,design,fashion-designer,icon,moment,right,stifle,time,wisdom,wrong",Wisdom
637,"“There are four things that lead to wisdom. You ready for them?'She nodded, wondering when the police work would begin.""They are four sentences we learn to say, and mean."" Gamache held up his hand as a fist and raised a finger with each point. ""I don't know. I need help. I'm sorry. I was wrong'.”",wisdom,Wisdom
638,"“She thought about her life and how lost she’d felt for most of it. She thought about the way that all truths she’d been taught to consider valuable invariably conflicted with the world as it was actually lived. How could a person be so utterly lost, yet remain living?”","life,wisdom",Wisdom
639,“Only ignorance excuses stupidity”,"growing,ignorance,knowing,smarts,wisdom",Wisdom
640,“It takes a lot of rehearsing for a man to be himself.”,wisdom,Wisdom
641,"“The more you seek security, the less of it you have. But the more you seek opportunity, the more likely it is that you will achieve the security that you desire.”","life,wisdom",Wisdom
642,"“Socrates: Have you noticed on our journey how often the citizens of this new land remind each other it is a free country? Plato: I have, and think it odd they do this.Socrates: How so, Plato?Plato: It is like reminding a baker he is a baker, or a sculptor he is asculptor.Socrates: You mean to say if someone is convinced of their trade, they haveno need to be reminded.Plato: That is correct.Socrates: I agree. If these citizens were convinced of their freedom, they would not need reminders.”","catholic,catholic-author,christian,citizens,civil-liberty,free-country,freedom,freedom-of-thought,gadfly,liberty,philosophers,philosophical,philosophy,plato,socrates,thought-provoking,wisdom,words-of-wisdom",Wisdom
643,"“Were these boys in their right minds? Here were two boys with good intellect, one eighteen and one nineteen. They had all the prospects that life could hold out for any of the young; one a graduate of Chicago and another of Ann Arbor; one who had passed his examination for the Harvard Law School and was about to take a trip in Europe,--another who had passed at Ann Arbor, the youngest in his class, with three thousand dollars in the bank. Boys who never knew what it was to want a dollar; boys who could reach any position that was to boys of that kind to reach; boys of distinguished and honorable families, families of wealth and position, with all the world before them. And they gave it all up for nothing, for nothing! They took a little companion of one of them, on a crowded street, and killed him, for nothing, and sacrificed everything that could be of value in human life upon the crazy scheme of a couple of immature lads.Now, your Honor, you have been a boy; I have been a boy. And we have known other boys. The best way to understand somebody else is to put yourself in his place.Is it within the realm of your imagination that a boy who was right, with all the prospects of life before him, who could choose what he wanted, without the slightest reason in the world would lure a young companion to his death, and take his place in the shadow of the gallows?...No one who has the process of reasoning could doubt that a boy who would do that is not right.How insane they are I care not, whether medically or legally. They did not reason; they could not reason; they committed the most foolish, most unprovoked, most purposeless, most causeless act that any two boys ever committed, and they put themselves where the rope is dangling above their heads....Why did they kill little Bobby Franks?Not for money, not for spite; not for hate. They killed him as they might kill a spider or a fly, for the experience. They killed him because they were made that way. Because somewhere in the infinite processes that go to the making up of the boy or the man something slipped, and those unfortunate lads sit here hated, despised, outcasts, with the community shouting for their blood.. . . I know, Your Honor, that every atom of life in all this universe is bound up together. I know that a pebble cannot be thrown into the ocean without disturbing every drop of water in the sea. I know that every life is inextricably mixed and woven with every other life. I know that every influence, conscious and unconscious, acts and reacts on every living organism, and that no one can fix the blame. I know that all life is a series of infinite chances, which sometimes result one way and sometimes another. I have not the infinite wisdom that can fathom it, neither has any other human brain”","biology,choice,compassion,determinism,empathy,free-will,inspirational,morality,reductionism,science,wisdom",Wisdom
644,"“With every part you act, there must be a little of yourself in it. If there isn't, it's not acting. It's lying.”",wisdom,Wisdom
645,"“Silk is a fine, delicate, soft, illuminating, beautiful substance. But you can never rip it! If a man takes this tender silk and attempts to tear it, and cannot tear it, is he in his right mind to say ""This silk is fake! I thought it was soft, I thought it was delicate, but look, I cannot even tear it"" ? Surely, this man is not in his right mind! The silk is not fake! This silk is 100% real. It's the man who is stupid!”","delicate,fake,gentle,genuine,inspirational,inspirational-life,inspirational-quotes,parable,parables,real,silk,soft,strength,strength-of-a-woman,stupidity,stupidity-of-man,wisdom,wisdom-quotes",Wisdom
646,“It takes a wise man to discover a wise man.”,wisdom,Wisdom
647,“Wise men are not pacifists; they are merely less likely to jump up and retaliate against their antagonizers. They know that needless antagonizers are virtually already insecure enough.”,"antagonism,antagonistic,discernment,foolishness,insecure,insecurity,judgment,jump,manliness,masculinity,needless,pacifism,pacifist,patience,prudence,reason,retaliation,self-control,virtue,wisdom,wise,wise-man",Wisdom
648,"“The political problem of mankind is to combine three things: economic efficiency, social justice and individual liberty.”","individuality,wisdom",Wisdom
649,"“If you argue and rankle and contradict, you may achieve a victory sometimes; but it will be an empty victory because you will never get your opponent's good will.”","self-improvement,wisdom",Wisdom
650,"“You may die a hundred deaths without a break in the mental turmoil. Or, you may keep your body and die only in the mind. The death of the mind is the birth of wisdom.”","death,mind,suffering,wisdom",Wisdom
651,"“Know you not that a good man does nothing for appearance sake, but for the sake of having done right?”","epictetus,good-deeds,goodness,philosophy,virtue,wisdom",Wisdom
652,“My love for youwas greater than my wisdom.”,"love,medea,wisdom",Wisdom
653,“Misfortunes make us wise”,"adversity,curiosity,intellectual,wisdom",Wisdom
654,"“The Talmud states, ""Do not be daunted by the enormity of the world's grief. Do justly now, love mercy now, walk humbly now. You are not obligated to complete the work, but neither are you free to abandon it.”","adventure,architecture,dreams,global-awakening,greatness,love-story,martial-arts,metaphysics,native-americans,peace-on-earth,unity,wisdom",Wisdom
655,“In life you have to learn to count the good days. You have to tuck them in your pocket and carry them around with you. So I’m putting today in my pocket and I’m off to bed.”,"gratefulness,memories,wisdom",Wisdom
656,"“When you lose your ego, you win. It really is that simple.”","accepting-personalities,authentic-self,being-free,communication,confidence,ego,egotistical,everything-is-not-about-you,family,freedom,friends,gossip,growing-up,guessing,internalizing,letting-people-in,listening,low-self-esteem,members,narcissism,not-caring,opening-up,overthinking,paranoia,personalizing,reading-between-the-lines,reading-in-to-everything,seeing,self-directed,self-esteem,settings,siblings,social-circles,speculation,taking-things-personally,target,understanding,victomization,winning,wisdom",Wisdom
657,"“When you are lonely for a while don't get restless, if you had born alone, you are going to die alone then for sometime you can certainly live alone.”","alone,amit-kalantri,amit-kalantri-quotes,born-alone,certain,certainly,die-alone,human,humans,individual,inspiration,inspirational,inspirational-quotes,live-alone,loneliness,lonely,lonely-quotes,motivation,motivational,motivational-quotes,one,philosophy,restless,restlessness,single,wisdom,wisdom-quotes",Wisdom
658,“some winterswill never meltsome summerswill never freezeand some things will only... live in poems.”,"freeze,life-quotes,live,melt,memories,poems,poetic,poetry,poetry-quotes,summer,winter,wisdom,wistful",Wisdom
659,"“Featherweight by Suzy KassemOne evening,I sat by the ocean and questioned the moon about my destiny.I revealed to it that I was beginning to feel smaller compared to others,Because the more secrets of the universe I would unlock,The smaller in size I became.I didn't understand why I wasn't feeling larger instead of smaller.I thought that seeking Truth was what was required of us all –To show us the way, not to make us feel lost,Up against the odds,In a devilish game partitioned byAn invisible wall.Then the next morning,A bird appeared at my window, just as the sun beganSpreading its yolk over the horizon.It remained perched for a long time,Gazing at me intently, to make sure I knew I wasn’t dreaming.Then its words gently echoed throughout my mind,Telling me:'The world you are in –Is the true hell.The journey to Truth itselfIs what quickens the heart to become lighter.The lighter the heart, the purer it is.The purer the heart, the closer to light it becomes.And the heavier the heart,The more chained to this hellIt will remain.'And just like that, it flew off towards the sun,Leaving behind a tiny feather.So I picked it up,And fastened it to a toothpick,To dip into inkAnd write my name.”","bird,destiny-quotes,doing-good,dying,falcon,fate,feather,feathers,heart,heaven,hell,ink,journey,journey-to-truth,knowledge,knowlsun,light-heart,moon,name,path-to-knowledge,path-to-light,path-to-truth,pure,seeking-truth,soul,spirit,sun,truth,truth-poetry,truth-quotes,truth-seeker,wisdom",Wisdom
660,“Life moves very fast. It rushes from Heaven to Hell in a matter of seconds.”,"change,changes,heaven-and-hell,life,rush,seconds,truth,wisdom",Wisdom
661,“More people would learn from their mistakes if they weren't so busy denying them”,"experience,truth,wisdom",Wisdom
662,“Affliction is often that thing which prepares an ordinary person for some sort of an extraordinary destiny.”,"misattributed,wisdom",Wisdom
663,"“With age comes wisdom, but sometimes age comes alone.”","age,wisdom",Wisdom
664,“A birth-date is a reminder to celebrate the life as well as to update the life.”,"amit-kalantri,amit-kalantri-quotes,birth,birth-date,birthdate,birthday,birthdays,celebrate,celebration,human,humans,inspiration,inspirational,inspirational-quotes,life,motivation,motivational,motivational-quotes,philosophy,reminder,update,wisdom,wisdom-quotes",Wisdom
665,"“Veganism is not a ""sacrifice."" It is a joy.”","abolition,abolitionist,ahimsa,animals,francione,inspirational-quotes,joy,justice,life-lessons,nonviolence,nonviolence-jainism,peace-making,peace-movement,peace-on-earth,rights,veganism,vulnerable,wisdom",Wisdom
666,"“The more credit you give away, the more will come back to you. The more you help others, the more they will want to help you.”","life,wisdom",Wisdom
667,"“The immature think that knowledge and action are different, but the wise see them as the same.”","religion,wisdom",Wisdom
668,"“If you envy successful people, you create a negative force field of attraction that repels you from ever doing the things that you need to do to be successful. If you admire successful people, you create a positive force field of attraction that draws you toward becoming more and more like the kinds of people that you want to be like.”","life,wisdom",Wisdom
669,"“It seems that a profound, impartial, and absolutely just opinion of our fellow-creatures is utterly unknown. Either we are men, or we are women. Either we are cold, or we are sentimental. Either we are young, or growing old. In any case life is but a procession of shadows, and God knows why it is that we embrace them so eagerly, and see them depart with such anguish, being shadows. And why, if this -- and much more than this is true -- why are we yet surprised in the window corner by a sudden vision that the young man in the chair is of all things in the world the most real, the most solid, the best known to us--why indeed? For the moment after we know nothing about him.Such is the manner of our seeing. Such the conditions of our love.”","human-nature,inspirational,wisdom",Wisdom
670,"“Take the matter as you find it ask no questions, utter no remonstrances; it is your best wisdom. You expected bread and you have got a stone: break your teeth on it, and don't shriek because the nerves are martyrised; do not doubt that your mental stomach - if you have such a thing - is strong as an ostrich's; the stone will digest. You held out your hand for an egg, and fate put into it a scorpion. Show no consternation; close your fingers firmly upon the gift; let it sting through your palm. Never mind; in time, after your hand and arm have swelled and quivered long with torture, the squeezed scorpion will die, and you will have learned the great lesson how to endure without a sob.”","fear,knowledge,scorpion,wisdom",Wisdom
671,"“The rule of the universe is that others can do for us what we cannot do for ourselves, and one can paddle every canoe except one's own. ”","life,wisdom",Wisdom
672,"“You see, the best thing about wrong decisions is that they don’t prevent you from making the right decisions later on. It’s harder, but it’s not impossible.”","mistakes,wisdom",Wisdom
673,"“Sometimes, the simple things are more fun and meaningful than all the banquets in the world ...”","banquets,experiences,fun,inspirational,life,life-lessons,meaning-of-life,meaning-of-things,meaningful,simple-joys,simple-pleasures,simple-things,simple-things-of-life,wisdom",Wisdom
674,"“Life is a journey, Frannie darling,"" Feagan had once told me. ""Choose well those with whom you travel.""As always, I've followed Feagan's counsel.”","life,love,soulmates,wisdom",Wisdom
675,"“Entreat me not to leave thee, or to return from following after thee: For wither thou goest, I will go; and where thou lodgest, I will lodge: Thy people shall be my people, and thy God my God.~Book of Ruth~”","bible,god,love,wisdom",Wisdom
676,“The moon is the reflection of your heart and moonlight is the twinkle of your love.”,"education,happiness,heart,hope,inspirational,intelligence,knowledge,life,love,moon,moonlight,philosophy,reflection,truth,twinkle,wisdom",Wisdom
677,"“Burnout is nature's way of telling you, you've been going through the motions your soul has departed; you're a zombie, a member of the walking dead, a sleepwalker. False optimism is like administrating stimulants to an exhausted nervous system.”","burnout,depression,wisdom",Wisdom
678,"“A breeze, a forgotten summer, a smile, all can fit into a storefront window.”","books,breeze,dejan-stojanovic,forgotten,literature,literature-quotes,philosophy,poetry,poetry-quotes,poets,quotes,smile,store,summer,the-sun-watches-the-sun,window,wisdom",Wisdom
679,"“It's always hard to remember love - years pass and you say to yourself, Was I really in love, or was I just kidding myself? Was I really in love, or was I just pretending he was the man of my dreams? Was I really in love, or was I just desperate?”","aging,illusion,love,relationships,true-love,wisdom",Wisdom
680,"“Perhaps a man really dies when his brain stops, when he loses the power to take in a new idea.”","death,wisdom",Wisdom
681,"“The heart that gives, gathers.”","compassion,love,tao-te-ching,wisdom,wisdom-quotes",Wisdom
682,"“Knowledge that is acquiredis not like this. Those who have it worry ifaudiences like it or not.It's a bait for popularity.Disputational knowing wants customers.It has no soul...The only real customer is God.Chew quietlyyour sweet sugarcane God-Love, and stayplayfully childish.”","knowledge,wisdom",Wisdom
683,“Acquire worldly wisdom and adjust your behavior accordingly. If your new behavior gives you a little temporary unpopularity with your peer group…then to hell with them.”,wisdom,Wisdom
684,“We never know the worth of water till the well is dry.”,"taking-things-for-granted,wisdom",Wisdom
685,“You tell me: 'Life is hard to bear.' But if it were otherwise why should you have your pride in the morning and your resignation in the evening?Life is hard to bear: but do not pretend to be so tender! We are all of us pretty fine asses and asseses of burden!”,"life,wisdom",Wisdom
686,"“Never forget that you are not in the world; the world is in you. When anything happens to you, take the experience inward. Creation is set up to bring you constant hints and clues about your role as co-creator. Your soul is metabolizing experience as surely as your body is metabolizing food”","creation,spirituality,wisdom",Wisdom
687,"“‎They are angry with me, because I know what I am."" Said the little eagle. ""How do you know that they are angry with you?"" ""Because, they despise me for wanting to soar, they only want me to peck at the dirt, looking for ants, with them. But I can't do that. I don't have chicken feet, I have eagle wings."" ""And what is so wrong with having eagle wings and no chicken feet?"" Asked the old owl. ""I'm not sure, that's what I'm trying to find out."" ""They hate you because you know that you are an eagle and they want you to think you are a chicken so that you will peck at the ground looking for ants and worms, so that you will never know that you are an eagle and always think yourself a chicken. Let them hate you, they will always be chickens, and you will always be an eagle. You must fly. You must soar."" Said the old owl.”","chickens,eagles,fable,fables,flying,inspirational,old-owl,soaring,wisdom,wisdom-in-fiction",Wisdom
688,"“When we walk out of our boundaries, we find out that knowledge is not a completion or a windfall, but a long process of revisions or adjustments. Likewise, we recognize that wisdom results from the painful filtering of experiences we collect on the bumpy path of life. ‘(""Loss of benchmarks"")”","adjustments,bench-marks,boundaries,completion,experience,filtering,knowledge,revisions,windfall,wisdom",Wisdom
689,“All you can do is make your decisions based on what you know now.”,"choices,decisions,wisdom",Wisdom
690,"“I remember growing up, saying you’re an artist it sounds pretentious but now it’s one of the only dignified things that you can call yourself. ”","art,philosophy,wisdom",Wisdom
691,"“Yeah. I mean, acknowledging is easy. Something happened or it didn't. But understanding... that's where things get sticky.”",wisdom,Wisdom
692,"“The barrier during self-improvement is not so much that we hate learning, rather we hate being taught. To learn entails that the knowledge was achieved on one's own accord - it feels great - but to be taught often leaves a feeling of inferiority. Thus it takes a bit of determination and a lot of humility in order for one to fully develop.”","achievement,barrier,determination,development,feelings,help,helping-hand,humility,improvement,inferiority,intelligence,knowledge,learning,self-improvement,taught,teaching,wisdom",Wisdom
693,"“Every minute you spend in planning saves 10 minutes in execution; this gives you a 1,000 percent Return on Energy!”","life,wisdom",Wisdom
694,"“The best remedy for those who are afraid, lonely or unhappy is to go outside, somewhere where they can be quite alone with the heavens, nature and God.”","god,heavens,inspirational,nature,spiritual,wisdom",Wisdom
695,“Experience teaches us that it is much easier to prevent an enemy from posting themselves than it is to dislodge them after they have got possession. ”,wisdom,Wisdom
696,"“True kindness isn't something we're born with. It's something we have to work at. Not everyone has it. But I think everyone has the potential. Sometimes you just have to look really close before you can tell it's there.""-Kyoko”",wisdom,Wisdom
697,"“We must not think of the things we could do with, but only of the things that we can't do without.”",wisdom,Wisdom
698,"“Don't be jealous of anyone. I guarantee you, if everyone walked into a room, and dumped their problems onto the floor, when they saw what everyone else's problems were, they'd be scrambling to get their own problems back before someone else got to them first.”",wisdom,Wisdom
699,“Its important to be comfortable with uncertainty.”,"chinese,life,wisdom",Wisdom
700,“اصحاب العقول الواقفة عند حرفية النص-قرانا وسنة- كثيرا ما تفلت منهم المقاصد والمنافع فيمشون على وجوههم”,"islam,life,mohammed,wisdom",Wisdom
701,"“Disciplining yourself to do what you know is right and importance, although difficult, is the highroad to pride, self-esteem, and personal satisfaction.”","life,wisdom",Wisdom
702,"“The truth is always something that is told, not something that is known. If there were no speaking or writing, there would be no truth about anything. There would only be what is.”","ignorance,knowledge,truth-telling,wisdom",Wisdom
703,“You are not what you are; You are darkness Looking for light within.”,"circling,darkness,dejan-stojanovic,light,light-within,literature,literature-quotes,poetry,poetry-quotes,quotes,quotes-to-live-by,thoughts,wisdom,you",Wisdom
704,"“A dog can never tell you what she knows from thesmells of the world, but you know, watching her,that you knowalmost nothing.”","dogs-and-humans,wisdom",Wisdom
705,“It is not until you change your identity to match your life blueprint that you will understand why everything in the past never worked.”,"action-plans,becoming,belief-system,blueprint,caring,change,character,characteristics,compassion,confidence,core-values,decisions,example,friendship,future,good-choices,growing-up,growth,honesty,identity,leadership,learning,lessons-learned,life-choices,life-direction,life-map,life-purpose,life-purpose-101,love,past,principles,reactions,resolver-vs-reactor,self-assessment,self-awareness,self-beliefs,self-esteem-101,self-improvement,self-transformation,staying-positive,stayingpositiveu-com,students,teachers,teaching,traits,values,wisdom",Wisdom
706,“The beauty of collaboration between older and younger generations is that we combine strength with wisdom—a surefire way to accomplish more for the glory of God.”,"beauty,collaboration,generations,god,strength,wisdom,youth",Wisdom
707,"“When something seems wrong in your life, the only way to have resolution with it is to let it go. Trying to make it right keeps it wrong.”",wisdom,Wisdom
708,"“To finish the moment, to find the journey's end in every step of the road, to live the greatest number of good hours, is wisdom.”",wisdom,Wisdom
709,“There can be as many wrong reasons to do the right thing as there are stars in the sky. There might even be more than one legitimate right reason. But there is never a right reason to do the wrong thing. Not ever.”,"dar,donita,donita-k-paul,dragon,dragonknight,knight,morality,morals,wisdom",Wisdom
710,“I've been the oldest child since before you were born”,"children,siblings,wisdom",Wisdom
711,"“She wondered when her daughter would realise that for the most part, people weren't that different. Young and old, male or female, pretty much everyone she knew wanted the same things: The wanted to feel peace in their hearts, they wanted a life without turmoil, they wanted to be happy. The difference, she thought, was that most young people seemed to think that those things lay somewhere in the future. While most older people believed that they lay in the past.”","nights-in-rodanthe,wisdom",Wisdom
712,"“I used to think I knew what was right and what was wrong, and who the good guys are, and who the bad guys are. Then the world got very gray, and I didn't know anything for a long time”","anita-blake,life-experience,philosophy,wisdom",Wisdom
713,"“If we remain humble and grounded in nature's wisdom, our mind will guide us safely through the confines of unawareness and the blindness of ignorance. (""Why step out of nature ?"")”","blindness,confines,grounded,guide,humble,ignorance,mind,nature,unawareness,wisdom",Wisdom
714,"“A visitor is a friend, he brings news, good or bad, which is bread to the hungry minds in lonely places. A real friend who comes to the house is a heavenly messenger, who brings the panis angelorum.”","curiosity,friendship,knowledge,people,society,wisdom",Wisdom
715,"“The use of sea and air is common to all; neither can a title to the ocean belong to any people or private persons, forasmuch as neither nature nor public use and custom permit any possession therof.”","air,all,belong,common,environmental,fair-user,freedom,nature,ocean,private,queen-elizabeth,sea,wisdom",Wisdom
716,"“She wished she could visit Mariam's grave, to sit with her awhile, leave a flower or two. But she sees now that it doesn't matter. Mariam is never very far.... Mariam is in her own heart, where she shines with the bursting radiance of a thousand suns.”","comfort,peace,wisdom,within",Wisdom
717,"“truth, like gold, is to be obtained not by its growth, but by washing away from it all that is not gold.”","analogy,ignorance,knowledge,refinement,wisdom",Wisdom
718,"“Penetrate deep into the word ""Om"". Gradually the word will disappear and only the silence will remain. The word is a support. The meaning is within you. Om brings out that meaning which is hidden in your soul.”","meaning-of-om,meditation,om,om-chanting,om-meditation,silence,silence-speaks,silence-within,soul,soul-quotes,wisdom",Wisdom
719,"“Throughout our emotional odyssey in the unembellished narrative of our life, we may sense many alluring voices that are enticing us into a beguiling, seamless story. Our inner monologue, however, might start raising consequential questions about the scintillation of that story, about our vulnerability during the tempting process and the danger of losing our real self. The question may be asked, whether the lure might enlighten, weaken or destroy our living. While our interior monologue mostly listens to the wisdom of our experience and the guidance of our memory, it may happen that it prefers not to listen. In that event, however, unreason and passion will be calling all the shots. ( “Woman in progress” )”","beguiling,calling-all-the-shots,inner-monologue,memory,odyssey,real-self,scintillation,seamless-story,vulnerability,wisdom",Wisdom
720,"“To know that we know what we know, and to know that we do not know what we do not know, that is true knowledge.”","copernicus,knowledge,wisdom",Wisdom
721,"“God isn't the son of Memory; He's the son of Immediate Experience. You can't worship a spirit in spirit, unless you do it now. Wallowing in the past may be good literature. As wisdom, it's hopeless. Time Regained is Paradise Lost, and Time Lost is Paradise Regained. Let the dead bury their dead. If you want to live at every moment as it presents itself, you've got to die to every other moment.”","death,experience,god,huxley,wisdom",Wisdom
722,“It takes too much energy to be against something unless it's really important. ”,"life,philosophy,wisdom",Wisdom
723,"“Aw I don't wanta go to no such thing, I just wanta drink in alleys.'...But you'll miss all that, just for some old wine.'There's wisdom in wine, goddam it!' I yelled. 'Have a shot!”","wine,wisdom",Wisdom
724,“People ought to fight to keep their law as to defend the citys walls.”,"freedom,heraclitus,philosophy,wisdom",Wisdom
725,"“While differing widely in the various little bits we know, in our infinite ignorance we are all equal.”","humility,knowledge,wisdom",Wisdom
726,“I am so wise I had my mouth sewn shut.”,wisdom,Wisdom
727,“The image isn't reality. Even though we're used to thinking that way alot of the time. We show a kid a picture of a dog and say 'This is a doggie' - but it's not. It's just an image.”,"life,truth,wisdom",Wisdom
728,“Today the greatest single source of wealth is between your ears.”,"life,wisdom",Wisdom
729,"“I had given up some youth for knowledge, but my gain was more valuable than the loss”","knowledge,life,wisdom,youth",Wisdom
730,"“I'm not sure why I've decided to do this. I'm not any stronger than I was, and nothing else has changed. But all the same, this time I'm not going to run away. It's okay to feel weak sometimes. It's okay to be afraid. The important thing is that we face our fears. That's what makes us strong.""-Yuki”",wisdom,Wisdom
731,"“For the senses wander, and when one lets the mind follow them, it carries wisdom away like a windblown ship on the waters.”","bhagavad-gita,spiritual,wisdom",Wisdom
732,"“The noble man is chiefly concerned with wisdom and friendship; of these, the former is a mortal good, the latter and immortal one.”","epicurus,friendship,life,wisdom",Wisdom
733,"“No one lives long enough to learn everything they need to learn starting from scratch. To be successful, we absolutely, positively have to find people who have already paid the price to learn the things that we need to learn to achieve our goals.”","life,wisdom",Wisdom
734,"“Don't you notice that there are particular moments when you are naturally inspired to introspection? Work with them gently, for these are the moments when you can go through a powerful experience, and your whole worldview can change quickly.”","growth,wisdom",Wisdom
735,“You can never know everything. Part of what you know is always wrong. Perhaps the most important part. A portion of wisdom lies in knowing that. A portion of knowledge lies in going on anyway.”,"courage,knowledge,wisdom",Wisdom
736,“Only a mind free of impediment is capable of grasping the chaotic beauty of the world. This is our greatest asset.”,"altair,altaïr,assassin,assassin-s-creed,asset,beautiful,beauty,capable,chaos,chaotic,creed,crusade,free,freedom,grasping,greatest,impediment,life,live,maria,mind,oliver-bowden,only,quote,secret,smart,think,wife,wisdom,wise,world",Wisdom
737,“You are what you believe in. You become that which you believe you can become”,"hinduism,inspirational,inspirational-quotes,life,motivational,wisdom",Wisdom
738,"“Few things a doctor does are more important than relieving pain. . . pain is soul destroying. No patient should have to endure intense pain unnecessarily. The quality of mercy is essential to the practice of medicine; here, of all places, it should not be strained.”","chronic-pain,mercy,wisdom",Wisdom
739,"“One hand I extend into myself, the other toward others.”","dejan-stojanovic,hand,hands,literature,literature-quotes,myself,others,poems,poetry,poetry-quotes,quotes,thoughts,wisdom",Wisdom
740,"“The operation of the Church is entirely set up for the sinner; which creates much misunderstanding among the smug.”(August 9, 1955)”","church,inspirational,wisdom",Wisdom
741,“Never underestimate your power to change yourself; never overestimate your power to change others.”,wisdom,Wisdom
742,"“Intelligence is more important than strength, that is why earth is ruled by men and not by animals.”","animal,animal-instinct,animals,clever,cleverness,earth,fun,funny,funny-quotes,human,humans,inspiration,inspirational,inspirational-quotes,intelligence,intelligent,intelligent-men,man-is-clever,motivation,motivational,motivational-quotes,philosophy,strength,strong,wisdom,wisdom-quotes,wit,witty,witty-quotes",Wisdom
743,"“Our power lies in our small daily choices, one after another, to create eternal ripples of a life well lived.”","action-adventure,authenticity,leadership,life-design,mentor,reflection,truth,wisdom",Wisdom
744,"“Jewels can be replaced, cousin. Independence, once lost, cannot.”",wisdom,Wisdom
745,"“Our worst fears, like our greatest hopes, are not outside our powers, and we can come in the end to triumph over the former and to achieve the latter.”","advice-for-daily-living,inspiration,life,wisdom",Wisdom
746,“Life is like butter - when things cool down it can be reshaped”,"accomplishment,action,actions,alan-sheinwald,art,attributed,be-yourself,belief,best,confidence,experience,faith,fate,fear,fitting-in,freedom,funny,human-nature,inspirational,integrity,life,light,live,magination,mistakes,peace,perception,pessimism,planning,plans,reality,relationships,romance,sadness,smile,smiling,strategy,strength,those-who-matter,wisdom",Wisdom
747,“Lady Wisdom will be your close friend; and Brother Knowledge will be your pleasant companion.”,"bible,knowledge,proverbs,scripture,wisdom",Wisdom
748,"“As soon as we put something into words, we devalue it in a strange way. We think we have plunged into the depths of the abyss, and when we return to the surface the drop of water on our pale fingertips no longer resembles the sea from which it comes. We delude ourselves that we have discovered a wonderful treasure trove, and when we return to the light of day we find that we have brought back only false stones and shards of glass; and yet the treasure goes on glimmering in the dark, unaltered.”",wisdom,Wisdom
749,"“You ought to know, you were my best friend. You were. I know you loved me. I loved you.No one should have gone through what we went through, but we did. And it kills me to think of it.But I didn't love you like you loved me. I don't hate you for that. It just makes me sorry, that there isn't someone else who could love you better.I know when you think about how I went, you'll get it. I was always uneasy about being alive. The idea of being dead makes me feel clear. When I think of it. It makes me think peace, peace, peace. It makes me happy. I am looking forward to it, to the absence of everything. And so I want you to be happy for me, that this is better for me. That I found what I needed. I know you won't be. But it's the last thing I want. You happy.”","death,friendship,love,suicide,suicide-note,wisdom",Wisdom
750,"“To acquire knowledge, one must study;but to acquire wisdom, one must observe.”","knowledge,observation,study,studying,wisdom",Wisdom
751,“Obstacles are those frightening things you see when you take you eyes off your goal.”,"inspirational,wisdom",Wisdom
752,“ما في المقامِ لذي عقلٍ وذي أدبمِنْ رَاحَة ٍ فَدعِ الأَوْطَانَ واغْتَرِبِسافر تجد عوضاً عمَّن تفارقهُوَانْصِبْ فَإنَّ لَذِيذَ الْعَيْشِ فِي النَّصَبِإني رأيتُ وقوفَ الماء يفسدهُإِنْ سَال طَابَ وَإنْ لَمْ يَجْرِ لَمْ يَطِبِوالأسدُ لولا فراقُ الأرض ما افترستوالسَّهمُ لولا فراقُ القوسِ لم يصبوالشمس لو وقفت في الفلكِ دائمة لَمَلَّهَا النَّاسُ مِنْ عُجْمٍ وَمِنَ عَرَبِو البدر لولا أفول منه ما نظرتإليه في كل حين عين مرتقبوالتَّبْرَ كالتُّرْبَ مُلْقَى في أَمَاكِنِه والعودُ في أرضه نوعً من الحطبفإن تغرَّب هذا عزَّ مطلبهُ وإنْ تَغَرَّبَ ذَاكَ عَزَّ كالذَّهَبِِ”,"inspirational,travel,wisdom",Wisdom
753,“I believe it is the mark of a great leader to question the decisions that came before him.”,"kai,lunar-chronicles,torin,wisdom",Wisdom
